,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
29,tensor(0.00071431),tensor(0.00278263),tensor(-0.00076758),tensor(-0.00020061),tensor(0.00207355),tensor(-0.00096822),tensor(-0.00058534),tensor(-0.00033394),tensor(0.00070859),tensor(0.00107471),tensor(0.00134531),tensor(0.00174980),tensor(0.00128662),tensor(-0.00075311),tensor(-0.00019022),tensor(-0.00076843),tensor(-0.00077960)
30,tensor(-0.00015539),tensor(-0.00251775),tensor(-0.00106630),tensor(0.00016920),tensor(-0.00221336),tensor(-0.00157166),tensor(-0.00022863),tensor(-0.00082036),tensor(-0.00160670),tensor(-0.00128191),tensor(0.00114906),tensor(0.00134580),tensor(0.00087501),tensor(0.00112985),tensor(0.00067077),tensor(0.00112028),tensor(0.00118055)
31,tensor(-0.00064605),tensor(1.91738909e-05),tensor(0.00066306),tensor(-0.00132312),tensor(0.00031215),tensor(0.00162254),tensor(0.00085775),tensor(0.00202367),tensor(0.00230509),tensor(0.00120201),tensor(-0.00035863),tensor(0.00141004),tensor(0.00168517),tensor(-0.00092871),tensor(-0.00074370),tensor(-0.00348905),tensor(-0.00995490)
32,tensor(0.00114990),tensor(0.00327767),tensor(-0.00084152),tensor(0.00031776),tensor(0.00276091),tensor(-0.00104740),tensor(-0.00059953),tensor(-0.00145833),tensor(-0.00151372),tensor(0.00058387),tensor(0.00097014),tensor(0.00169062),tensor(0.00115947),tensor(0.00116923),tensor(0.00056366),tensor(0.00175752),tensor(0.00077788)
33,tensor(-0.00033005),tensor(-0.00240554),tensor(0.00109991),tensor(-0.00018593),tensor(-0.00205821),tensor(0.00181351),tensor(0.00030181),tensor(0.00091528),tensor(0.00087617),tensor(-0.00078894),tensor(-0.00033383),tensor(0.00128120),tensor(0.00071540),tensor(-0.00110412),tensor(0.00066976),tensor(0.00097081),tensor(0.00290562)
34,tensor(0.00019543),tensor(0.00216711),tensor(0.00132811),tensor(-0.00013191),tensor(0.00258959),tensor(-0.00092595),tensor(-0.00018550),tensor(0.00024964),tensor(0.00070112),tensor(-0.00093116),tensor(-0.00048905),tensor(0.00116720),tensor(0.00080574),tensor(0.00058660),tensor(-0.00014586),tensor(-0.00255743),tensor(-0.00437907)
35,tensor(-0.00041899),tensor(-0.00291034),tensor(0.00068976),tensor(0.00017582),tensor(-0.00283439),tensor(0.00114362),tensor(0.00017244),tensor(-0.00028629),tensor(-0.00103549),tensor(0.00070488),tensor(0.00105377),tensor(0.00127384),tensor(0.00081057),tensor(-0.00053539),tensor(0.00113070),tensor(0.00235738),tensor(-0.00302332)
36,tensor(0.00096698),tensor(0.00266249),tensor(-0.00073737),tensor(0.00108543),tensor(0.00323653),tensor(-0.00098696),tensor(-0.00085262),tensor(-0.00073272),tensor(0.00016582),tensor(-0.00093425),tensor(-0.00046940),tensor(0.00113935),tensor(0.00163356),tensor(0.00101556),tensor(0.00105423),tensor(0.00219496),tensor(0.00860879)
37,tensor(-0.00013746),tensor(-0.00172088),tensor(0.00109749),tensor(-0.00128804),tensor(-0.00239156),tensor(0.00179395),tensor(0.00052147),tensor(0.00015293),tensor(-0.00096754),tensor(0.00069017),tensor(-0.00045086),tensor(0.00112272),tensor(0.00076436),tensor(-0.00091346),tensor(-0.00223418),tensor(-0.00441029),tensor(-0.01387197)
38,tensor(0.00025764),tensor(-0.00027096),tensor(0.00066936),tensor(8.63033420e-05),tensor(0.00145185),tensor(-0.00121840),tensor(-0.00051912),tensor(-0.00032854),tensor(0.00049858),tensor(-0.00083555),tensor(0.00105678),tensor(0.00118180),tensor(0.00072437),tensor(0.00093741),tensor(8.43310918e-05),tensor(0.00071559),tensor(0.00141796)
39,tensor(0.00048084),tensor(0.00198802),tensor(-0.00066482),tensor(0.00080772),tensor(0.00250156),tensor(0.00191949),tensor(-0.00049508),tensor(-0.00110061),tensor(-0.00167939),tensor(0.00058429),tensor(-0.00048271),tensor(0.00074557),tensor(0.00058959),tensor(-0.00095707),tensor(0.00078204),tensor(0.00155217),tensor(0.00143295)
40,tensor(-0.00037143),tensor(-0.00084344),tensor(0.00088634),tensor(-0.00073437),tensor(-0.00207134),tensor(-0.00117536),tensor(0.00070141),tensor(0.00176376),tensor(0.00190910),tensor(-0.00068268),tensor(0.00107111),tensor(0.00091506),tensor(0.00142075),tensor(-0.00085804),tensor(0.00063229),tensor(-0.00094695),tensor(-0.00244542)
41,tensor(-1.48525305e-05),tensor(0.00041677),tensor(-0.00125195),tensor(0.00048642),tensor(0.00222027),tensor(0.00129030),tensor(-0.00058775),tensor(-0.00205641),tensor(-0.00243934),tensor(-0.00106998),tensor(-0.00051194),tensor(0.00098103),tensor(0.00057231),tensor(0.00102148),tensor(0.00068473),tensor(0.00132576),tensor(0.00412382)
42,tensor(0.00023939),tensor(-0.00108513),tensor(0.00104980),tensor(-0.00056774),tensor(-0.00275395),tensor(-0.00092216),tensor(-0.00022388),tensor(-8.33489321e-05),tensor(0.00054886),tensor(-0.00095212),tensor(-0.00045969),tensor(0.00084935),tensor(0.00068906),tensor(-0.00053170),tensor(-0.00010302),tensor(-0.00332439),tensor(-0.00730255)
43,tensor(-0.00057393),tensor(-0.00055836),tensor(0.00060915),tensor(0.00028010),tensor(0.00197833),tensor(-0.00121247),tensor(2.36339311e-05),tensor(-0.00057626),tensor(-0.00143577),tensor(0.00068871),tensor(-0.00043838),tensor(0.00054653),tensor(0.00088852),tensor(-0.00049874),tensor(-0.00121491),tensor(0.00060118),tensor(-0.00164965)
44,tensor(0.00087873),tensor(-0.00056078),tensor(-0.00060884),tensor(0.00029231),tensor(-0.00204494),tensor(0.00165009),tensor(-0.00072367),tensor(-0.00049606),tensor(0.00059276),tensor(-0.00085728),tensor(0.00096363),tensor(0.00091415),tensor(0.00062104),tensor(0.00087895),tensor(0.00021367),tensor(0.00067273),tensor(-0.00237391)
45,tensor(0.00015458),tensor(0.00161781),tensor(-0.00087397),tensor(-0.00018691),tensor(0.00216283),tensor(-0.00095538),tensor(0.00014113),tensor(-0.00043067),tensor(-0.00146816),tensor(0.00068259),tensor(-0.00039414),tensor(0.00066887),tensor(0.00050557),tensor(-0.00084886),tensor(0.00086292),tensor(-0.00020246),tensor(0.00273821)
46,tensor(-0.00085155),tensor(-0.00213018),tensor(0.00044619),tensor(-0.00042253),tensor(-0.00241968),tensor(0.00102914),tensor(0.00061491),tensor(0.00125412),tensor(0.00171667),tensor(-0.00073502),tensor(0.00099664),tensor(0.00075010),tensor(0.00042590),tensor(-0.00052414),tensor(0.00065612),tensor(0.00068068),tensor(0.00012919)
47,tensor(0.00102512),tensor(0.00359739),tensor(-0.00058727),tensor(0.00019938),tensor(0.00311539),tensor(-0.00075020),tensor(-0.00071240),tensor(-0.00164592),tensor(-0.00215655),tensor(0.00060437),tensor(-0.00048312),tensor(0.00071140),tensor(0.00104508),tensor(0.00090681),tensor(-0.00011040),tensor(-0.00295744),tensor(-0.00268165)
48,tensor(0.00038423),tensor(-0.00095129),tensor(-0.00085175),tensor(-0.00020551),tensor(-0.00269766),tensor(-0.00114170),tensor(0.00030784),tensor(0.00152143),tensor(0.00191462),tensor(-0.00066135),tensor(0.00039576),tensor(0.00066914),tensor(0.00057883),tensor(-0.00082702),tensor(-0.00154000),tensor(-0.00013072),tensor(-0.00922430)
49,tensor(-0.00025811),tensor(-0.00036140),tensor(0.00060159),tensor(0.00014689),tensor(0.00249866),tensor(0.00146728),tensor(-0.00088907),tensor(-0.00274146),tensor(-0.00286753),tensor(-0.00121741),tensor(0.00073765),tensor(0.00055583),tensor(0.00084618),tensor(-0.00063010),tensor(0.00037298),tensor(0.00082711),tensor(0.00254194)
50,tensor(0.00040188),tensor(-0.00084019),tensor(-0.00072077),tensor(0.00049167),tensor(-0.00251834),tensor(-0.00100753),tensor(-0.00012007),tensor(0.00071120),tensor(0.00138794),tensor(-0.00082465),tensor(-0.00064263),tensor(0.00060994),tensor(0.00049328),tensor(-0.00085718),tensor(0.00060311),tensor(0.00115621),tensor(0.00047467)
51,tensor(-0.00011212),tensor(-0.00099381),tensor(-0.00130600),tensor(-0.00040898),tensor(0.00167433),tensor(-0.00132964),tensor(-0.00029762),tensor(-0.00153311),tensor(-0.00207711),tensor(0.00066249),tensor(-0.00047252),tensor(0.00063837),tensor(0.00039565),tensor(-0.00050253),tensor(-0.00205769),tensor(-0.00370205),tensor(-0.00898740)
52,tensor(-0.00017435),tensor(0.00013351),tensor(-0.00122239),tensor(-5.30585385e-05),tensor(-0.00179884),tensor(0.00142869),tensor(0.00029611),tensor(0.00099704),tensor(0.00167539),tensor(-0.00074138),tensor(-0.00029244),tensor(0.00055113),tensor(0.00097690),tensor(0.00096746),tensor(0.00069082),tensor(0.00101375),tensor(0.00256036)
53,tensor(0.00046775),tensor(0.00011563),tensor(0.00087431),tensor(0.00118071),tensor(0.00274414),tensor(-0.00099489),tensor(-0.00099582),tensor(-0.00223671),tensor(-0.00245760),tensor(0.00056526),tensor(0.00072774),tensor(0.00049493),tensor(0.00030536),tensor(-0.00097302),tensor(0.00075453),tensor(0.00154677),tensor(0.00368089)
54,tensor(-0.00021597),tensor(-0.00111147),tensor(-0.00094927),tensor(-0.00016136),tensor(-0.00249360),tensor(-0.00116453),tensor(0.00045526),tensor(0.00144680),tensor(0.00191437),tensor(-0.00063743),tensor(-0.00060876),tensor(0.00048784),tensor(0.00037196),tensor(-0.00043352),tensor(-0.00015301),tensor(-0.00216133),tensor(-0.00309129)
55,tensor(-0.00036640),tensor(-0.00188759),tensor(-0.00169693),tensor(-1.53172766e-06),tensor(-0.00277869),tensor(0.00093437),tensor(-0.00024241),tensor(-0.00121382),tensor(-0.00219657),tensor(-0.00103586),tensor(0.00076465),tensor(0.00047693),tensor(0.00031270),tensor(0.00088176),tensor(0.00067402),tensor(0.00086507),tensor(0.00079663)
56,tensor(0.00060862),tensor(0.00218405),tensor(0.00125402),tensor(0.00022414),tensor(0.00352622),tensor(-0.00064899),tensor(-0.00031927),tensor(-0.00162084),tensor(-0.00219741),tensor(-0.00107244),tensor(-0.00072871),tensor(0.00050242),tensor(0.00092067),tensor(-0.00085193),tensor(-0.00155700),tensor(-0.00085174),tensor(-0.00073335)
57,tensor(-0.00030119),tensor(-0.00123453),tensor(0.00120331),tensor(-0.00052202),tensor(-0.00290211),tensor(-0.00103299),tensor(-0.00045230),tensor(-0.00069924),tensor(0.00038053),tensor(-0.00094163),tensor(-0.00037957),tensor(0.00049521),tensor(0.00031749),tensor(-0.00092943),tensor(0.00014645),tensor(5.44478389e-05),tensor(-0.00369796)
58,tensor(0.00056534),tensor(-0.00051603),tensor(-0.00120712),tensor(0.00016505),tensor(0.00266603),tensor(0.00131596),tensor(-0.00074357),tensor(-0.00163334),tensor(-0.00238286),tensor(0.00061377),tensor(-0.00039522),tensor(0.00045353),tensor(0.00041033),tensor(-0.00057594),tensor(-0.00022454),tensor(-0.00335112),tensor(-0.00414573)
59,tensor(0.00016147),tensor(0.00189599),tensor(0.00123928),tensor(8.89166622e-05),tensor(0.00225223),tensor(-0.00074331),tensor(5.35598301e-05),tensor(0.00036642),tensor(0.00155011),tensor(-0.00072456),tensor(-0.00027464),tensor(0.00054324),tensor(0.00094812),tensor(0.00078040),tensor(-0.00183563),tensor(-0.00035651),tensor(-0.00536657)
60,tensor(7.69134931e-05),tensor(-0.00241467),tensor(0.00044998),tensor(0.00034412),tensor(-0.00206565),tensor(-0.00153537),tensor(-0.00056677),tensor(-0.00149906),tensor(-0.00232447),tensor(0.00059902),tensor(-0.00043895),tensor(0.00040272),tensor(0.00033179),tensor(-0.00087201),tensor(0.00059873),tensor(0.00088012),tensor(0.00037175)
61,tensor(0.00051729),tensor(0.00194554),tensor(-0.00069248),tensor(0.00038497),tensor(-0.00184810),tensor(-0.00115671),tensor(-0.00010268),tensor(7.13299960e-05),tensor(0.00136167),tensor(-0.00065392),tensor(-0.00028097),tensor(0.00043507),tensor(0.00083474),tensor(-0.00052940),tensor(0.00054055),tensor(-0.00039026),tensor(0.00063074)
62,tensor(-0.00052911),tensor(-0.00154227),tensor(-0.00137316),tensor(-0.00077928),tensor(0.00172927),tensor(0.00131297),tensor(0.00048930),tensor(4.80675371e-05),tensor(-0.00151953),tensor(-0.00088705),tensor(0.00076036),tensor(0.00037274),tensor(0.00019860),tensor(0.00092385),tensor(0.00010597),tensor(-0.00018972),tensor(-0.00328280)
63,tensor(0.00084234),tensor(0.00057543),tensor(-0.00087208),tensor(0.00013469),tensor(-0.00208507),tensor(-0.00082061),tensor(-0.00073086),tensor(-0.00106466),tensor(0.00045314),tensor(-0.00087277),tensor(-0.00032938),tensor(0.00047624),tensor(0.00085491),tensor(-0.00088612),tensor(-0.00018673),tensor(-0.00341909),tensor(-0.00395899)
64,tensor(-0.00061776),tensor(-0.00222374),tensor(0.00041070),tensor(-0.00031767),tensor(0.00190357),tensor(-0.00112957),tensor(0.00041445),tensor(6.61372833e-05),tensor(-0.00147170),tensor(0.00079477),tensor(-0.00028713),tensor(0.00036851),tensor(0.00018547),tensor(-0.00084959),tensor(-0.00134784),tensor(0.00245085),tensor(-0.00414845)
65,tensor(0.00072747),tensor(0.00211012),tensor(-0.00070702),tensor(0.00018036),tensor(-0.00158818),tensor(-0.00121645),tensor(-0.00049844),tensor(-0.00042017),tensor(0.00086144),tensor(-0.00076760),tensor(-0.00034358),tensor(0.00045335),tensor(0.00038119),tensor(0.00088113),tensor(-0.00015077),tensor(-0.00330631),tensor(-0.00192699)
66,tensor(-0.00041171),tensor(-0.00169982),tensor(-0.00124232),tensor(0.00109015),tensor(0.00260040),tensor(0.00160274),tensor(-0.00027879),tensor(-0.00099634),tensor(-0.00192928),tensor(0.00063202),tensor(-0.00036453),tensor(0.00025792),tensor(0.00048153),tensor(-0.00083165),tensor(0.00042492),tensor(0.00089114),tensor(0.00155475)
67,tensor(0.00083480),tensor(0.00146663),tensor(-0.00107112),tensor(0.00037474),tensor(-0.00224214),tensor(-0.00095231),tensor(-0.00043706),tensor(-0.00029997),tensor(0.00102196),tensor(-0.00069246),tensor(-0.00031852),tensor(0.00043084),tensor(0.00031971),tensor(0.00081890),tensor(-0.00172464),tensor(-0.00010064),tensor(-0.00525759)
68,tensor(-0.00080188),tensor(-0.00248564),tensor(0.00050953),tensor(-0.00093118),tensor(0.00196328),tensor(-0.00120505),tensor(0.00018148),tensor(-0.00064253),tensor(-0.00187995),tensor(-0.00090850),tensor(0.00070270),tensor(0.00031739),tensor(0.00057242),tensor(-0.00077225),tensor(-5.49154356e-06),tensor(-0.00131383),tensor(-0.00308183)
69,tensor(0.00118004),tensor(0.00310641),tensor(-0.00079967),tensor(0.00115666),tensor(-0.00133961),tensor(0.00157541),tensor(-0.00118330),tensor(-0.00276366),tensor(-0.00322566),tensor(-0.00108973),tensor(-0.00067262),tensor(0.00041768),tensor(0.00030415),tensor(-0.00093489),tensor(0.00027558),tensor(0.00077134),tensor(0.00262001)
70,tensor(-0.00017794),tensor(-0.00209556),tensor(-0.00157147),tensor(0.00019266),tensor(0.00207792),tensor(-0.00105054),tensor(-0.00026500),tensor(-0.00035997),tensor(0.00111187),tensor(-0.00078622),tensor(-0.00030725),tensor(0.00038973),tensor(0.00060785),tensor(-0.00054587),tensor(0.00012281),tensor(-0.00202473),tensor(-0.00297192)
71,tensor(-0.00068023),tensor(-0.00100583),tensor(0.00088064),tensor(-0.00016101),tensor(-0.00238232),tensor(-0.00115752),tensor(0.00023044),tensor(-3.58031284e-05),tensor(-0.00162039),tensor(0.00077022),tensor(-0.00060142),tensor(0.00029835),tensor(0.00018488),tensor(0.00079172),tensor(0.00016045),tensor(-1.72597247e-05),tensor(-0.00200316)
72,tensor(0.00013190),tensor(-0.00208689),tensor(-0.00116299),tensor(0.00089351),tensor(-0.00210162),tensor(0.00112381),tensor(-0.00047753),tensor(-0.00049908),tensor(0.00094808),tensor(-0.00074584),tensor(0.00065679),tensor(0.00030332),tensor(0.00034883),tensor(-0.00073473),tensor(0.00043287),tensor(0.00059037),tensor(0.00091847)
73,tensor(0.00053723),tensor(0.00300035),tensor(-0.00112166),tensor(-0.00075485),tensor(0.00218253),tensor(-0.00068270),tensor(0.00012120),tensor(-0.00027491),tensor(-0.00177022),tensor(0.00066498),tensor(-0.00057815),tensor(0.00029387),tensor(0.00026161),tensor(-0.00044869),tensor(-0.00048143),tensor(-0.00415035),tensor(-0.00584485)
74,tensor(-0.00046129),tensor(-0.00298696),tensor(0.00057320),tensor(0.00077522),tensor(-0.00225791),tensor(-0.00104388),tensor(-0.00035389),tensor(-0.00046255),tensor(0.00103941),tensor(-0.00070059),tensor(-0.00033630),tensor(0.00035039),tensor(0.00054300),tensor(0.00081873),tensor(-0.00121375),tensor(0.00307320),tensor(-0.00309499)
75,tensor(0.00099685),tensor(0.00413845),tensor(-0.00077342),tensor(-0.00052836),tensor(0.00297096),tensor(-0.00071321),tensor(-0.00024599),tensor(-0.00092091),tensor(-0.00216831),tensor(-0.00090701),tensor(-0.00030952),tensor(0.00028097),tensor(0.00025163),tensor(-0.00079666),tensor(-0.00082020),tensor(-0.00417381),tensor(-0.00662678)
